"","solID","mape","decomp.rssd","nrmse","nrmse_train","facebook_I_thetas","newsletter_thetas","ooh_S_thetas","print_S_thetas","search_clicks_P_thetas","tv_S_thetas","facebook_I_alphas","newsletter_alphas","ooh_S_alphas","print_S_alphas","search_clicks_P_alphas","tv_S_alphas","facebook_I_gammas","newsletter_gammas","ooh_S_gammas","print_S_gammas","search_clicks_P_gammas","tv_S_gammas","cluster","n","top_sol"
"96","1_114_3",0,0.0801018424717019,0.0505450300914007,0.0505450300914007,0.836705674271712,0.462720618996985,0.750365561747286,0.455960440005037,0.945804404219406,0.0531332034896757,0.351324652771048,0.797657614875908,0.563181965770999,0.562683183027519,0.787754451519652,0.505086843425668,0.545677664840838,0.798366546901444,0.282321453295195,0.609317488782824,0.831149085424344,0.801630979444658,2,47,FALSE
"97","1_114_5",0,0.0752753228629374,0.0506092231665835,0.0506092231665835,0.830935027779014,0.407262339975005,0.812288474781442,0.648911466776264,0.278874000605731,0.0671072578702169,0.0791272573120045,0.346262042314185,0.705073256824355,0.238076405176278,0.701778365719192,0.352648419852177,0.564876654402948,0.747940709331759,0.64632630174292,0.0677840108858181,0.553994720557519,0.188628355024233,2,47,FALSE
"98","1_115_3",0,0.0836826051233589,0.0505374315293739,0.0505374315293739,0.441493842067173,0.315526476035005,1,0.595776079372708,0.732289035521181,0.317126334960149,0.796800968443504,0.650788188365854,0.546836688352502,0.538598152072384,0.640558346723701,0.0495451919377501,0.42763572026974,0.346471728701098,0.798547791077192,0.546925738524596,0.236304301191135,0.97277265000061,2,47,FALSE
"99","1_115_7",0,0.0134052208271763,0.0526307079656605,0.0526307079656605,0.507535528182652,0.409022777229082,0.0635578301419665,0.471523101501075,0.4293194065644,0.720103604379618,0.0203582147494711,1,0.255941587877905,0.610410186101114,0.947667440971149,0.848601008419777,0.728790995765868,0.744173140375529,0.298933942302316,0.209334087687731,0.876478018372661,1,3,56,FALSE
"100","1_117_2",0,0.0317989880979115,0.0516081954540299,0.0516081954540299,0.253738840898892,0.462107132323824,0.562937131210089,0.765663859708552,0.365049014007915,0.603667135026455,0.418055621416751,0.636149233907562,0.736317268852513,0.292304420582167,0.419503982353545,0.480287774922181,0.826963276036298,0.00483949685560987,0.571761653397216,0.744188977977087,0.0166012655200322,0.392371568171513,1,50,FALSE
"101","1_117_5",0,0.0255338240506299,0.051847943661653,0.051847943661653,0.130440448613764,0.325457722254929,0.178958344524393,0.423480915779265,0.864037951222122,0.241449426632734,0,0.735890488384443,0.321665946293381,0.297920466451314,0.63086644605541,0.688284975833884,0.0699328268312824,0.753705012715387,0.106891241537196,0.130965724270759,0.0343318076828403,0.509318321832293,3,56,FALSE
"102","1_117_7",0,0.0139772983997838,0.052626155354528,0.052626155354528,0.307363310655685,0.367039454023775,0.288368760769926,0.312726448013131,0.676167977120344,0.476789921674039,0.454269792947774,0.785085766132828,0.551467069183438,0.301829793643663,0.830011856769565,0.980724905207639,0.100051262390311,1,0.457503963197006,0.802124980243563,0.880372292935639,0.444449617987846,3,56,FALSE
"103","1_118_6",0,0.0978250051154931,0.0504123975622177,0.0504123975622177,0.837891805390587,0.440641252349282,0.142462724936517,0.4374631330358,0.222390703737507,0.070458302122574,0.679006561764545,0.479522224940815,0.741924482414057,0.405967852079193,0.799838749807868,0.870982142185872,0.833072028656086,0.693526076133993,0.597955798617844,0.188407536898338,0.410384497230058,0.399608039182517,1,50,FALSE
"104","1_119_1",0,0.0266747401338611,0.051777240757649,0.051777240757649,0.256231950464613,0.398098760488478,0.612440483065737,0.458897954588585,0.471099651142243,0.0123530972004548,0.855610614758217,0.762877471640545,0.425411623449093,0.791941472633065,0.922335468107386,0.721867344261566,0.183351159680299,0.844202903899414,0.327886559009476,0.351441153281712,0.832103646958822,0.777054690140454,3,56,FALSE
"105","1_119_2",0,0.014379138932859,0.0525453842025924,0.0525453842025924,0.918295645158603,0.655482418338353,0.445520902832686,0.454973632481501,0.992388367862016,0.59903648988128,0.344078657242894,0.777613645607543,0.520941722673343,0.0011624947568682,1,0.956308812619456,0,0.92194290462943,0.216339874234477,0.532760491731116,0.800181529926647,0.774000822759761,3,56,FALSE
